from,to,carrier,departure,days_to_departure,price
Moscow,Simferopol,Аэрофлот,2015-05-10,26,3902
Moscow,Simferopol,Аэрофлот,2015-05-10,27,3902
Moscow,Simferopol,Аэрофлот,2015-05-10,29,3902
Moscow,Simferopol,Аэрофлот,2015-05-10,31,3909
Moscow,Simferopol,Аэрофлот,2015-05-10,32,3902
Moscow,Simferopol,Аэрофлот,2015-05-10,35,3909
Moscow,Simferopol,Аэрофлот,2015-05-10,36,4193
Moscow,Simferopol,Аэрофлот,2015-05-10,37,4011
Moscow,Simferopol,Аэрофлот,2015-05-10,38,4574
Moscow,Simferopol,Аэрофлот,2015-05-10,43,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,46,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,47,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,53,4377
Moscow,Simferopol,Аэрофлот,2015-05-10,55,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,63,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,65,4530
Moscow,Simferopol,Аэрофлот,2015-05-10,66,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,67,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,71,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,72,4640
Moscow,Simferopol,Аэрофлот,2015-05-10,74,4776
Moscow,Simferopol,Аэрофлот,2015-05-10,75,5868
Moscow,Simferopol,Аэрофлот,2015-05-09,0,9964
Moscow,Simferopol,Аэрофлот,2015-05-09,2,4000
Moscow,Simferopol,Аэрофлот,2015-05-09,6,4000
Moscow,Simferopol,Аэрофлот,2015-05-09,7,3703
Moscow,Simferopol,Аэрофлот,2015-05-09,8,3812
Moscow,Simferopol,Аэрофлот,2015-05-09,9,3800
Moscow,Simferopol,Аэрофлот,2015-05-09,12,3750
Moscow,Simferopol,Аэрофлот,2015-05-09,15,4500
Moscow,Simferopol,Аэрофлот,2015-05-09,16,3469
Moscow,Simferopol,Аэрофлот,2015-05-09,17,3750
Moscow,Simferopol,Аэрофлот,2015-05-09,18,3902
Moscow,Simferopol,Аэрофлот,2015-05-09,19,4500
Moscow,Simferopol,Аэрофлот,2015-05-09,20,9176
Moscow,Simferopol,Аэрофлот,2015-05-09,21,4760
Moscow,Simferopol,Аэрофлот,2015-05-09,24,3909
Moscow,Simferopol,Аэрофлот,2015-05-09,25,3902
Moscow,Simferopol,Аэрофлот,2015-05-09,26,4760
Moscow,Simferopol,Аэрофлот,2015-05-09,32,3909
Moscow,Simferopol,Аэрофлот,2015-05-09,33,3909
Moscow,Simferopol,Аэрофлот,2015-05-09,35,3909
Moscow,Simferopol,Аэрофлот,2015-05-09,36,4043
Moscow,Simferopol,Аэрофлот,2015-05-09,37,3909
Moscow,Simferopol,Аэрофлот,2015-05-09,40,4800
Moscow,Simferopol,Аэрофлот,2015-05-09,43,4640
Moscow,Simferopol,Аэрофлот,2015-05-09,44,4640
Moscow,Simferopol,Аэрофлот,2015-05-09,45,5868
Moscow,Simferopol,Аэрофлот,2015-05-09,47,4640
Moscow,Simferopol,Аэрофлот,2015-05-09,69,4640
Moscow,Simferopol,Аэрофлот,2015-05-09,71,4640
Moscow,Simferopol,Аэрофлот,2015-05-09,72,4420
Moscow,Simferopol,Аэрофлот,2015-05-09,73,4644
Moscow,Simferopol,Аэрофлот,2015-05-09,77,5458
Moscow,Simferopol,Аэрофлот,2015-05-09,85,7420
Moscow,Simferopol,Аэрофлот,2015-05-08,1,4250
Moscow,Simferopol,Аэрофлот,2015-05-08,6,4091
Moscow,Simferopol,Аэрофлот,2015-05-08,7,4500
Moscow,Simferopol,Аэрофлот,2015-05-08,12,3750
Moscow,Simferopol,Аэрофлот,2015-05-08,17,4000
Moscow,Simferopol,Аэрофлот,2015-05-08,19,3750
Moscow,Simferopol,Аэрофлот,2015-05-08,20,3826
Moscow,Simferopol,Аэрофлот,2015-05-08,22,3694
Moscow,Simferopol,Аэрофлот,2015-05-08,24,6664
Moscow,Simferopol,Аэрофлот,2015-05-08,25,6504
Moscow,Simferopol,Аэрофлот,2015-05-08,26,3909
Moscow,Simferopol,Аэрофлот,2015-05-08,27,3902
Moscow,Simferopol,Аэрофлот,2015-05-08,28,3909
Moscow,Simferopol,Аэрофлот,2015-05-08,31,4079
Moscow,Simferopol,Аэрофлот,2015-05-08,32,8214
Moscow,Simferopol,Аэрофлот,2015-05-08,33,3764
Moscow,Simferopol,Аэрофлот,2015-05-08,34,3909
Moscow,Simferopol,Аэрофлот,2015-05-08,35,3781
Moscow,Simferopol,Аэрофлот,2015-05-08,36,4334
Moscow,Simferopol,Аэрофлот,2015-05-08,37,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,39,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,41,4650
Moscow,Simferopol,Аэрофлот,2015-05-08,43,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,46,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,49,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,50,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,52,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,53,4508
Moscow,Simferopol,Аэрофлот,2015-05-08,54,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,55,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,59,5200
Moscow,Simferopol,Аэрофлот,2015-05-08,62,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,63,5308
Moscow,Simferopol,Аэрофлот,2015-05-08,64,4420
Moscow,Simferopol,Аэрофлот,2015-05-08,66,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,67,4478
Moscow,Simferopol,Аэрофлот,2015-05-08,70,4800
Moscow,Simferopol,Аэрофлот,2015-05-08,72,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,74,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,76,4640
Moscow,Simferopol,Аэрофлот,2015-05-08,80,8835
Moscow,Simferopol,Аэрофлот,2015-05-08,85,8395
Moscow,Simferopol,Аэрофлот,2015-05-07,0,6766
Moscow,Simferopol,Аэрофлот,2015-05-07,1,3844
Moscow,Simferopol,Аэрофлот,2015-05-07,2,4000
Moscow,Simferopol,Аэрофлот,2015-05-07,3,3750
Moscow,Simferopol,Аэрофлот,2015-05-07,4,4500
Moscow,Simferopol,Аэрофлот,2015-05-07,5,4022
Moscow,Simferopol,Аэрофлот,2015-05-07,6,4212
Moscow,Simferopol,Аэрофлот,2015-05-07,7,3902
Moscow,Simferopol,Аэрофлот,2015-05-07,9,3803
Moscow,Simferopol,Аэрофлот,2015-05-07,10,4500
Moscow,Simferopol,Аэрофлот,2015-05-07,11,4500
Moscow,Simferopol,Аэрофлот,2015-05-07,13,4286
Moscow,Simferopol,Аэрофлот,2015-05-07,14,3750
Moscow,Simferopol,Аэрофлот,2015-05-07,20,3750
Moscow,Simferopol,Аэрофлот,2015-05-07,21,3902
Moscow,Simferopol,Аэрофлот,2015-05-07,22,4760
Moscow,Simferopol,Аэрофлот,2015-05-07,23,3686
Moscow,Simferopol,Аэрофлот,2015-05-07,24,3902
Moscow,Simferopol,Аэрофлот,2015-05-07,25,3902
Moscow,Simferopol,Аэрофлот,2015-05-07,27,4760
Moscow,Simferopol,Аэрофлот,2015-05-07,28,3902
Moscow,Simferopol,Аэрофлот,2015-05-07,29,4002
Moscow,Simferopol,Аэрофлот,2015-05-07,30,3909
Moscow,Simferopol,Аэрофлот,2015-05-07,31,3909
Moscow,Simferopol,Аэрофлот,2015-05-07,32,4079
Moscow,Simferopol,Аэрофлот,2015-05-07,34,4030
Moscow,Simferopol,Аэрофлот,2015-05-07,35,3590
Moscow,Simferopol,Аэрофлот,2015-05-07,41,5013
Moscow,Simferopol,Аэрофлот,2015-05-07,46,4311
Moscow,Simferopol,Аэрофлот,2015-05-07,47,4420
Moscow,Simferopol,Аэрофлот,2015-05-07,48,5255
Moscow,Simferopol,Аэрофлот,2015-05-07,50,4640
Moscow,Simferopol,Аэрофлот,2015-05-07,55,4284
Moscow,Simferopol,Аэрофлот,2015-05-07,59,4420
Moscow,Simferopol,Аэрофлот,2015-05-07,61,4420
Moscow,Simferopol,Аэрофлот,2015-05-07,72,4815
Moscow,Simferopol,Аэрофлот,2015-05-07,75,4311
Moscow,Simferopol,Аэрофлот,2015-05-06,0,3879
Moscow,Simferopol,Аэрофлот,2015-05-06,1,4500
Moscow,Simferopol,Аэрофлот,2015-05-06,3,4000
Moscow,Simferopol,Аэрофлот,2015-05-06,4,3750
Moscow,Simferopol,Аэрофлот,2015-05-06,5,4500
Moscow,Simferopol,Аэрофлот,2015-05-06,6,3750
Moscow,Simferopol,Аэрофлот,2015-05-06,14,3750
Moscow,Simferopol,Аэрофлот,2015-05-06,15,3750
Moscow,Simferopol,Аэрофлот,2015-05-06,21,3874
Moscow,Simferopol,Аэрофлот,2015-05-06,22,3909
Moscow,Simferopol,Аэрофлот,2015-05-06,23,3902
Moscow,Simferopol,Аэрофлот,2015-05-06,24,3902
Moscow,Simferopol,Аэрофлот,2015-05-06,25,3998
Moscow,Simferopol,Аэрофлот,2015-05-06,28,3824
Moscow,Simferopol,Аэрофлот,2015-05-06,30,3909
Moscow,Simferopol,Аэрофлот,2015-05-06,31,4420
Moscow,Simferopol,Аэрофлот,2015-05-06,32,4760
Moscow,Simferopol,Аэрофлот,2015-05-06,34,3980
Moscow,Simferopol,Аэрофлот,2015-05-06,36,5868
Moscow,Simferopol,Аэрофлот,2015-05-06,37,5868
Moscow,Simferopol,Аэрофлот,2015-05-06,39,5868
Moscow,Simferopol,Аэрофлот,2015-05-06,40,5760
Moscow,Simferopol,Аэрофлот,2015-05-06,46,4284
Moscow,Simferopol,Аэрофлот,2015-05-06,47,5760
Moscow,Simferopol,Аэрофлот,2015-05-06,49,4640
Moscow,Simferopol,Аэрофлот,2015-05-06,57,4640
Moscow,Simferopol,Аэрофлот,2015-05-06,58,4640
Moscow,Simferopol,Аэрофлот,2015-05-06,61,5868
Moscow,Simferopol,Аэрофлот,2015-05-06,63,4640
Moscow,Simferopol,Аэрофлот,2015-05-06,65,4640
Moscow,Simferopol,Аэрофлот,2015-05-06,67,4311
Moscow,Simferopol,Аэрофлот,2015-05-06,68,5135
Moscow,Simferopol,Аэрофлот,2015-05-06,74,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,1,4221
Moscow,Simferopol,Аэрофлот,2015-05-05,2,3750
Moscow,Simferopol,Аэрофлот,2015-05-05,3,4000
Moscow,Simferopol,Аэрофлот,2015-05-05,4,5144
Moscow,Simferopol,Аэрофлот,2015-05-05,5,3750
Moscow,Simferopol,Аэрофлот,2015-05-05,6,3921
Moscow,Simferopol,Аэрофлот,2015-05-05,10,4500
Moscow,Simferopol,Аэрофлот,2015-05-05,11,4000
Moscow,Simferopol,Аэрофлот,2015-05-05,14,4246
Moscow,Simferopol,Аэрофлот,2015-05-05,19,4760
Moscow,Simferopol,Аэрофлот,2015-05-05,20,3902
Moscow,Simferopol,Аэрофлот,2015-05-05,22,4760
Moscow,Simferopol,Аэрофлот,2015-05-05,23,3846
Moscow,Simferopol,Аэрофлот,2015-05-05,26,4760
Moscow,Simferopol,Аэрофлот,2015-05-05,27,4096
Moscow,Simferopol,Аэрофлот,2015-05-05,28,4193
Moscow,Simferopol,Аэрофлот,2015-05-05,29,3670
Moscow,Simferopol,Аэрофлот,2015-05-05,32,3909
Moscow,Simferopol,Аэрофлот,2015-05-05,33,5278
Moscow,Simferopol,Аэрофлот,2015-05-05,37,5868
Moscow,Simferopol,Аэрофлот,2015-05-05,39,5760
Moscow,Simferopol,Аэрофлот,2015-05-05,43,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,44,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,46,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,58,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,65,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,66,4640
Moscow,Simferopol,Аэрофлот,2015-05-05,67,4753
Moscow,Simferopol,Аэрофлот,2015-05-05,69,4452
Moscow,Simferopol,Аэрофлот,2015-05-04,0,6486
Moscow,Simferopol,Аэрофлот,2015-05-04,1,4103
Moscow,Simferopol,Аэрофлот,2015-05-04,2,4000
Moscow,Simferopol,Аэрофлот,2015-05-04,3,3900
Moscow,Simferopol,Аэрофлот,2015-05-04,4,5838
Moscow,Simferopol,Аэрофлот,2015-05-04,5,4344
Moscow,Simferopol,Аэрофлот,2015-05-04,6,4500
Moscow,Simferopol,Аэрофлот,2015-05-04,8,3750
Moscow,Simferopol,Аэрофлот,2015-05-04,10,3750
Moscow,Simferopol,Аэрофлот,2015-05-04,11,3900
Moscow,Simferopol,Аэрофлот,2015-05-04,13,4000
Moscow,Simferopol,Аэрофлот,2015-05-04,15,3750
Moscow,Simferopol,Аэрофлот,2015-05-04,16,3750
Moscow,Simferopol,Аэрофлот,2015-05-04,17,4000
Moscow,Simferopol,Аэрофлот,2015-05-04,18,7176
Moscow,Simferopol,Аэрофлот,2015-05-04,20,3902
Moscow,Simferopol,Аэрофлот,2015-05-04,22,3902
Moscow,Simferopol,Аэрофлот,2015-05-04,23,3902
Moscow,Simferopol,Аэрофлот,2015-05-04,24,4894
Moscow,Simferopol,Аэрофлот,2015-05-04,26,4382
Moscow,Simferopol,Аэрофлот,2015-05-04,27,4476
Moscow,Simferopol,Аэрофлот,2015-05-04,28,4894
Moscow,Simferopol,Аэрофлот,2015-05-04,30,4193
Moscow,Simferopol,Аэрофлот,2015-05-04,31,3909
Moscow,Simferopol,Аэрофлот,2015-05-04,32,3877
Moscow,Simferopol,Аэрофлот,2015-05-04,39,4640
Moscow,Simferopol,Аэрофлот,2015-05-04,40,5458
Moscow,Simferopol,Аэрофлот,2015-05-04,42,4284
Moscow,Simferopol,Аэрофлот,2015-05-04,43,5868
Moscow,Simferopol,Аэрофлот,2015-05-04,44,4640
Moscow,Simferopol,Аэрофлот,2015-05-04,47,4640
Moscow,Simferopol,Аэрофлот,2015-05-04,54,5868
Moscow,Simferopol,Аэрофлот,2015-05-04,62,4640
Moscow,Simferopol,Аэрофлот,2015-05-04,63,5868
Moscow,Simferopol,Аэрофлот,2015-05-04,73,7419
Moscow,Simferopol,Аэрофлот,2015-05-04,88,4538
Moscow,Simferopol,Аэрофлот,2015-05-04,90,4643
Moscow,Simferopol,Аэрофлот,2015-05-03,0,4728
Moscow,Simferopol,Аэрофлот,2015-05-03,2,3750
Moscow,Simferopol,Аэрофлот,2015-05-03,3,3856
Moscow,Simferopol,Аэрофлот,2015-05-03,4,7676
Moscow,Simferopol,Аэрофлот,2015-05-03,5,4500
Moscow,Simferopol,Аэрофлот,2015-05-03,9,4500
Moscow,Simferopol,Аэрофлот,2015-05-03,11,3750
Moscow,Simferopol,Аэрофлот,2015-05-03,13,3750
Moscow,Simferopol,Аэрофлот,2015-05-03,14,3750
Moscow,Simferopol,Аэрофлот,2015-05-03,15,3750
Moscow,Simferopol,Аэрофлот,2015-05-03,16,3746
Moscow,Simferopol,Аэрофлот,2015-05-03,17,4760
Moscow,Simferopol,Аэрофлот,2015-05-03,18,3902
Moscow,Simferopol,Аэрофлот,2015-05-03,19,3902
Moscow,Simferopol,Аэрофлот,2015-05-03,20,3902
Moscow,Simferopol,Аэрофлот,2015-05-03,22,4188
Moscow,Simferopol,Аэрофлот,2015-05-03,23,3902
Moscow,Simferopol,Аэрофлот,2015-05-03,25,4760
Moscow,Simferopol,Аэрофлот,2015-05-03,26,3909
Moscow,Simferopol,Аэрофлот,2015-05-03,27,3909
Moscow,Simferopol,Аэрофлот,2015-05-03,29,3909
Moscow,Simferopol,Аэрофлот,2015-05-03,30,3909
Moscow,Simferopol,Аэрофлот,2015-05-03,31,3909
Moscow,Simferopol,Аэрофлот,2015-05-03,32,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,34,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,35,5868
Moscow,Simferopol,Аэрофлот,2015-05-03,38,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,39,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,43,5423
Moscow,Simferopol,Аэрофлот,2015-05-03,44,5868
Moscow,Simferopol,Аэрофлот,2015-05-03,46,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,50,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,53,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,54,5308
Moscow,Simferopol,Аэрофлот,2015-05-03,58,4745
Moscow,Simferopol,Аэрофлот,2015-05-03,60,5308
Moscow,Simferopol,Аэрофлот,2015-05-03,61,5049
Moscow,Simferopol,Аэрофлот,2015-05-03,62,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,64,4311
Moscow,Simferopol,Аэрофлот,2015-05-03,65,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,70,4640
Moscow,Simferopol,Аэрофлот,2015-05-03,82,7545
Moscow,Simferopol,Аэрофлот,2015-05-03,87,5038
Moscow,Simferopol,Аэрофлот,2015-05-03,88,5556
Moscow,Simferopol,Аэрофлот,2015-05-03,90,5229
Moscow,Simferopol,Аэрофлот,2015-05-02,0,4222
Moscow,Simferopol,Аэрофлот,2015-05-02,1,4318
Moscow,Simferopol,Аэрофлот,2015-05-02,3,4000
Moscow,Simferopol,Аэрофлот,2015-05-02,9,4022
Moscow,Simferopol,Аэрофлот,2015-05-02,10,3750
Moscow,Simferopol,Аэрофлот,2015-05-02,11,4500
Moscow,Simferopol,Аэрофлот,2015-05-02,12,4500
Moscow,Simferopol,Аэрофлот,2015-05-02,15,3750
Moscow,Simferopol,Аэрофлот,2015-05-02,17,3902
Moscow,Simferopol,Аэрофлот,2015-05-02,20,4188
Moscow,Simferopol,Аэрофлот,2015-05-02,25,3970
Moscow,Simferopol,Аэрофлот,2015-05-02,30,5499
Moscow,Simferopol,Аэрофлот,2015-05-02,31,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,32,9385
Moscow,Simferopol,Аэрофлот,2015-05-02,33,5049
Moscow,Simferopol,Аэрофлот,2015-05-02,34,4420
Moscow,Simferopol,Аэрофлот,2015-05-02,36,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,38,4546
Moscow,Simferopol,Аэрофлот,2015-05-02,39,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,42,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,44,5868
Moscow,Simferopol,Аэрофлот,2015-05-02,45,4546
Moscow,Simferopol,Аэрофлот,2015-05-02,46,5600
Moscow,Simferopol,Аэрофлот,2015-05-02,47,4646
Moscow,Simferopol,Аэрофлот,2015-05-02,48,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,49,4420
Moscow,Simferopol,Аэрофлот,2015-05-02,50,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,51,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,53,4974
Moscow,Simferopol,Аэрофлот,2015-05-02,57,6606
Moscow,Simferopol,Аэрофлот,2015-05-02,58,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,59,4281
Moscow,Simferopol,Аэрофлот,2015-05-02,60,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,62,4640
Moscow,Simferopol,Аэрофлот,2015-05-02,64,5049
Moscow,Simferopol,Аэрофлот,2015-05-02,65,5760
Moscow,Simferopol,Аэрофлот,2015-05-02,67,4420
Moscow,Simferopol,Аэрофлот,2015-05-02,69,5494
Moscow,Simferopol,Аэрофлот,2015-05-02,70,4311
Moscow,Simferopol,Аэрофлот,2015-05-02,74,7536
Moscow,Simferopol,Аэрофлот,2015-05-02,87,6453
Moscow,Simferopol,Аэрофлот,2015-05-02,90,5283
Moscow,Simferopol,Аэрофлот,2015-05-01,1,4500
Moscow,Simferopol,Аэрофлот,2015-05-01,2,3750
Moscow,Simferopol,Аэрофлот,2015-05-01,5,3750
Moscow,Simferopol,Аэрофлот,2015-05-01,6,4500
Moscow,Simferopol,Аэрофлот,2015-05-01,7,3826
Moscow,Simferopol,Аэрофлот,2015-05-01,9,4500
Moscow,Simferopol,Аэрофлот,2015-05-01,16,3902
Moscow,Simferopol,Аэрофлот,2015-05-01,17,3902
Moscow,Simferopol,Аэрофлот,2015-05-01,20,4233
Moscow,Simferopol,Аэрофлот,2015-05-01,21,3902
Moscow,Simferopol,Аэрофлот,2015-05-01,22,3902
Moscow,Simferopol,Аэрофлот,2015-05-01,23,3902
Moscow,Simferopol,Аэрофлот,2015-05-01,24,4760
Moscow,Simferopol,Аэрофлот,2015-05-01,26,3746
Moscow,Simferopol,Аэрофлот,2015-05-01,31,5868
Moscow,Simferopol,Аэрофлот,2015-05-01,38,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,41,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,42,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,43,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,47,5166
Moscow,Simferopol,Аэрофлот,2015-05-01,48,4682
Moscow,Simferopol,Аэрофлот,2015-05-01,49,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,50,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,51,4420
Moscow,Simferopol,Аэрофлот,2015-05-01,55,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,57,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,58,4776
Moscow,Simferopol,Аэрофлот,2015-05-01,59,4482
Moscow,Simferopol,Аэрофлот,2015-05-01,60,4557
Moscow,Simferopol,Аэрофлот,2015-05-01,62,4662
Moscow,Simferopol,Аэрофлот,2015-05-01,63,4920
Moscow,Simferopol,Аэрофлот,2015-05-01,64,4693
Moscow,Simferopol,Аэрофлот,2015-05-01,65,4648
Moscow,Simferopol,Аэрофлот,2015-05-01,66,4815
Moscow,Simferopol,Аэрофлот,2015-05-01,67,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,68,4377
Moscow,Simferopol,Аэрофлот,2015-05-01,69,4640
Moscow,Simferopol,Аэрофлот,2015-05-01,70,8589
Moscow,Simferopol,Аэрофлот,2015-05-01,73,7420
Moscow,Simferopol,Аэрофлот,2015-05-01,77,8323
Moscow,Simferopol,Аэрофлот,2015-05-01,79,7118
Moscow,Simferopol,Аэрофлот,2015-05-01,80,7354
Moscow,Simferopol,Аэрофлот,2015-05-01,84,8415
Moscow,Simferopol,Аэрофлот,2015-05-01,85,8647
Moscow,Simferopol,Аэрофлот,2015-05-01,86,6139
Moscow,Simferopol,Аэрофлот,2015-05-01,87,5639
Moscow,Simferopol,Аэрофлот,2015-05-01,88,4536
Moscow,Simferopol,Аэрофлот,2015-05-01,90,6316
Moscow,Simferopol,Аэрофлот,2015-04-30,0,1500
Moscow,Simferopol,Аэрофлот,2015-04-30,28,3590
Moscow,Simferopol,Аэрофлот,2015-04-30,29,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,34,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,37,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,38,5868
Moscow,Simferopol,Аэрофлот,2015-04-30,39,5007
Moscow,Simferopol,Аэрофлот,2015-04-30,40,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,41,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,43,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,46,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,47,4609
Moscow,Simferopol,Аэрофлот,2015-04-30,48,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,49,4891
Moscow,Simferopol,Аэрофлот,2015-04-30,52,4572
Moscow,Simferopol,Аэрофлот,2015-04-30,53,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,54,4530
Moscow,Simferopol,Аэрофлот,2015-04-30,55,4640
Moscow,Simferopol,Аэрофлот,2015-04-30,56,4726
Moscow,Simferopol,Аэрофлот,2015-04-30,57,4124
